Unnamed: 0,cut,color,clarity,carat_weight,cut_quality,lab,symmetry,polish,eye_clean,culet_size,culet_condition,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,fluor_color,fluor_intensity,fancy_color_dominant_color,fancy_color_secondary_color,fancy_color_overtone,fancy_color_intensity,total_sales_price
44421,Round,E,VVS2,0.3,Very Good,GIA,Excellent,Excellent,Yes,N,unknown,64,58,4.22,4.25,2.71,STK,TK,unknown,Medium,unknown,unknown,unknown,unknown,890
152077,Round,F,SI2,0.93,Very Good,IGI,Excellent,Excellent,unknown,unknown,unknown,63.7,57.5,6.09,6.14,3.9,M,STK,unknown,None,unknown,unknown,unknown,unknown,3933
145147,Radiant,E,VS2,0.72,unknown,GIA,Very Good,Excellent,unknown,N,unknown,68.5,70,5.19,5.02,3.44,TK,XTK,unknown,None,unknown,unknown,unknown,unknown,3564
49457,Oval,I,VS2,0.4,unknown,GIA,Very Good,Very Good,unknown,N,unknown,60,61,6.13,4.26,2.56,STK,TN,Blue,Medium,unknown,unknown,unknown,unknown,932
169637,Princess,G,VS2,0.9,unknown,GIA,Excellent,Excellent,unknown,N,unknown,72.8,73,5.23,5.22,3.8,M,VTK,unknown,Faint,unknown,unknown,unknown,unknown,5842
169868,Asscher,G,VVS2,0.9,unknown,GIA,Excellent,Excellent,unknown,N,unknown,66.6,60,5.35,5.35,3.56,STK,TK,unknown,None,unknown,unknown,unknown,unknown,5888
184053,Round,K,VVS1,1.51,Excellent,IGI,Excellent,Excellent,Yes,unknown,Pointed,62.9,60,7.25,7.31,4.56,M,STK,unknown,Very Slight,unknown,unknown,unknown,unknown,8617
96772,Round,J,SI2,0.5,Very Good,GIA,Very Good,Very Good,Yes,N,unknown,63.9,60,4.99,5,3.19,TK,TK,unknown,None,unknown,unknown,unknown,unknown,1534
182398,Round,D,SI1,0.91,Very Good,GIA,Very Good,Very Good,unknown,N,unknown,61.2,59,6.2,6.25,3.81,M,TK,unknown,None,unknown,unknown,unknown,unknown,8324
211130,Round,H,SI1,2.11,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,59.3,60,8.38,8.44,4.99,TN,M,Blue,Medium,unknown,unknown,unknown,unknown,24612
188588,Oval,E,VS2,1.2,unknown,GIA,Excellent,Excellent,unknown,N,unknown,62.5,59,8.14,5.99,3.74,TN,STK,unknown,Faint,unknown,unknown,unknown,unknown,10671
13452,Round,F,SI2,0.32,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.5,57,4.38,4.41,2.75,M,STK,unknown,Strong,unknown,unknown,unknown,unknown,666
47668,Round,H,SI1,0.35,Excellent,IGI,Excellent,Very Good,unknown,N,unknown,62.8,55.5,4.47,4.5,2.82,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,908
127501,Round,G,VVS1,0.5,Very Good,IGI,Very Good,Excellent,unknown,unknown,unknown,64.1,57,4.91,4.97,3.17,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2710
110000,Round,G,VS1,0.43,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.7,57,4.79,4.82,3.01,M,STK,unknown,None,unknown,unknown,unknown,unknown,1974
170553,Round,H,SI2,1.01,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,60.6,57,6.47,6.52,3.93,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,6008
127065,Round,E,VVS2,0.5,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,63.3,59,4.99,5.04,3.18,STK,TK,unknown,Faint,unknown,unknown,unknown,unknown,2782
57584,Round,G,SI1,0.31,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.9,55,4.3,4.32,2.71,M,M,unknown,None,unknown,unknown,unknown,unknown,972
48315,Round,F,SI1,0.31,Excellent,GIA,Excellent,Very Good,unknown,unknown,unknown,59.9,59,4.38,4.39,2.63,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,918
18713,Oval,E,VS2,0.25,unknown,GIA,Very Good,Very Good,unknown,unknown,unknown,58.7,54,5.39,3.61,2.12,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,704
42958,Pear,F,VS2,0.34,unknown,GIA,Very Good,Very Good,Yes,N,unknown,65.6,52,6.16,3.79,2.49,STK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,894
141237,Emerald,F,VVS2,0.72,unknown,GIA,Very Good,Excellent,Yes,N,unknown,67.5,67,5.75,4.39,2.96,TK,VTK,unknown,None,unknown,unknown,unknown,unknown,3402
38307,Round,E,VS2,0.25,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62,58,4.04,4.06,2.51,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,852
62160,Round,E,VS2,0.3,Excellent,GIA,Excellent,Very Good,unknown,unknown,unknown,62.2,56,4.27,4.28,2.66,unknown,unknown,unknown,Strong,unknown,unknown,unknown,unknown,990
209252,Round,D,SI1,1.96,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,60.5,60,8.11,8.14,4.92,M,STK,Blue,Faint,unknown,unknown,unknown,unknown,28521
180772,Princess,G,VS2,1.21,unknown,GIA,Very Good,Excellent,unknown,N,unknown,74.3,72,5.7,5.69,4.23,TK,VTK,unknown,None,unknown,unknown,unknown,unknown,8202
77441,Round,D,VS2,0.3,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61.4,58,4.28,4.3,2.63,M,STK,unknown,None,unknown,unknown,unknown,unknown,1124
125743,Round,G,VS2,0.5,Very Good,GIA,Very Good,Excellent,unknown,unknown,unknown,61.9,59,5,5.02,3.1,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2674
24954,Round,E,SI1,0.31,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,64.4,56,4.18,4.22,2.71,STK,TK,unknown,None,unknown,unknown,unknown,unknown,770
55996,Round,I,SI1,0.4,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.9,56,4.68,4.71,2.95,M,STK,unknown,Strong,unknown,unknown,unknown,unknown,958
55089,Round,E,VVS2,0.31,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,64.3,56,4.24,4.27,2.74,M,TK,unknown,Faint,unknown,unknown,unknown,unknown,964
197763,Oval,G,SI2,2.01,unknown,IGI,Very Good,Very Good,unknown,unknown,unknown,61.6,59,9.77,7,4.31,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,14410
20218,Round,D,VVS2,0.23,Excellent,IGI,Excellent,Excellent,Yes,unknown,Pointed,61.9,57,3.94,3.98,2.45,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,732
33179,Round,E,VS1,0.24,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.6,56,3.99,4,2.5,M,M,unknown,None,unknown,unknown,unknown,unknown,810
86927,Round,J,VVS1,0.41,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,64.1,58,4.6,4.65,2.96,STK,TK,unknown,None,unknown,unknown,unknown,unknown,1308
170158,Emerald,D,VS2,1.01,unknown,GIA,Very Good,Excellent,Yes,N,unknown,70.2,65,6.24,4.83,3.39,VTK,VTK,Blue,Medium,unknown,unknown,unknown,unknown,5940
216772,Round,E,VS2,3.24,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.4,57,9.49,9.53,5.93,TN,M,unknown,None,unknown,unknown,unknown,unknown,93370
213067,Oval,H,IF,2.4,unknown,GIA,Very Good,Excellent,unknown,N,unknown,61.6,59,10.34,7.54,4.64,M,TK,unknown,Faint,unknown,unknown,unknown,unknown,35856
180385,Round,I,VS2,1.21,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.5,59,6.76,6.81,4.24,STK,STK,unknown,Faint,unknown,unknown,unknown,unknown,8149
25366,Round,F,IF,0.2,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61.1,58,3.77,3.8,2.31,M,M,unknown,None,unknown,unknown,unknown,unknown,774
35557,Round,I,VVS2,0.31,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.7,58,4.3,4.34,2.66,M,STK,unknown,Medium,unknown,unknown,unknown,unknown,834
65143,Round,F,VVS2,0.3,Very Good,GIA,Very Good,Excellent,unknown,unknown,unknown,63.7,61,4.18,4.24,2.68,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1008
138794,Princess,D,SI1,0.77,unknown,GIA,Very Good,Excellent,unknown,N,unknown,75.1,70,5.1,4.89,3.67,STK,TK,unknown,None,unknown,unknown,unknown,unknown,3349
169918,Oval,G,SI2,1.01,unknown,GIA,Very Good,Excellent,unknown,N,unknown,66.4,64,8.38,5.3,3.52,TK,VTK,Blue,Medium,unknown,unknown,unknown,unknown,5896
174617,Pear,unknown,SI2,1,unknown,GIA,Very Good,Excellent,unknown,unknown,Pointed,58.7,59,8.54,5.35,3.14,TK,XTK,unknown,Faint,Yellow,unknown,unknown,Fancy,7110
101617,Round,H,VS2,0.4,Very Good,GIA,Very Good,Very Good,unknown,N,unknown,64.3,55,4.63,4.68,2.99,TN,STK,unknown,None,unknown,unknown,unknown,unknown,1714
71533,Round,I,SI1,0.4,Very Good,GIA,Excellent,Very Good,unknown,N,unknown,63,56,4.68,4.7,2.95,M,STK,Blue,Medium,unknown,unknown,unknown,unknown,1064
100606,Marquise,J,SI1,0.59,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,63.5,58,8.79,4.26,2.71,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1648
185863,Round,G,VS2,1,Excellent,GIA,Very Good,Very Good,unknown,N,unknown,60.9,61,6.42,6.44,3.92,M,STK,Blue,Strong,unknown,unknown,unknown,unknown,8918
138896,Round,F,VVS2,0.5,Excellent,GIA,Very Good,Excellent,Yes,N,unknown,62.5,58,4.99,5.06,3.14,M,STK,unknown,None,unknown,unknown,unknown,unknown,3352
179494,Emerald,D,VS2,1,unknown,GIA,Very Good,Very Good,unknown,N,unknown,69.3,66,6.35,4.77,3.31,VTK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,7392
113335,Round,E,SI2,0.5,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,62.6,58,5.06,5.1,3.18,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,2028
72408,Round,E,VVS1,0.25,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,61.8,58,4.01,4.04,2.49,STK,STK,unknown,None,unknown,unknown,unknown,unknown,1100
81665,Round,D,VVS1,0.32,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61.4,60,4.37,4.4,2.69,M,STK,Blue,Medium,unknown,unknown,unknown,unknown,1210
5006,Round,D,VVS1,0.18,Excellent,GIA,Excellent,Very Good,Yes,unknown,unknown,58.7,59,3.71,3.73,2.19,M,M,unknown,None,unknown,unknown,unknown,unknown,558
45847,Round,I,VS1,0.34,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,63,56,4.44,4.47,2.8,M,STK,unknown,None,unknown,unknown,unknown,unknown,898
194481,Emerald,H,VS2,1.51,unknown,GIA,Excellent,Excellent,Yes,N,unknown,69.6,65,7.34,5.52,3.84,VTK,VTK,unknown,None,unknown,unknown,unknown,unknown,12505
108700,Radiant,D,VVS1,0.45,unknown,GIA,Very Good,Very Good,unknown,N,unknown,67.9,70,4.42,4.2,2.85,TN,VTK,unknown,None,unknown,unknown,unknown,unknown,1884
106156,Oval,D,VS1,0.4,unknown,GIA,Very Good,Very Good,unknown,N,unknown,62.9,59,5.67,4.22,2.65,TN,M,unknown,Faint,unknown,unknown,unknown,unknown,1794
156412,Round,D,VVS1,0.6,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,63.2,58,5.33,5.37,3.38,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,4194
142120,Round,H,SI1,0.73,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.6,57,5.73,5.75,3.59,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3440
28241,Round,H,SI1,0.3,Excellent,GIA,Very Good,Very Good,unknown,unknown,unknown,62.6,57,4.22,4.29,2.66,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,796
168571,Heart,E,SI2,1.04,unknown,GIA,Very Good,Excellent,unknown,N,unknown,52.4,55,6.68,7.05,3.7,TN,VTK,unknown,None,unknown,unknown,unknown,unknown,6119
60134,Round,F,IF,0.26,Excellent,GIA,Excellent,Excellent,unknown,N,Pointed,62.7,56,4.06,4.08,2.55,M,STK,unknown,None,unknown,unknown,unknown,unknown,1000
64064,Round,F,VVS1,0.25,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.8,59,4.01,4.04,2.53,M,STK,unknown,None,unknown,unknown,unknown,unknown,1012
105494,Round,F,IF,0.36,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.4,57,4.56,4.58,2.85,M,STK,unknown,None,unknown,unknown,unknown,unknown,1838
182720,Round,D,VS1,0.9,Very Good,GIA,Excellent,Excellent,unknown,unknown,unknown,61.2,62,6.14,6.17,3.77,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,8376
126995,Round,F,VS1,0.47,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,60.1,60,5.01,5.04,3.02,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2776
107945,Round,F,SI2,0.5,Very Good,GIA,Very Good,Very Good,Yes,unknown,unknown,61.5,59,5.02,5.03,3.09,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1932
193502,Radiant,unknown,SI1,1.01,unknown,GIA,Good,Good,unknown,N,unknown,69.5,71,0,0,0,XTN,VTK,Blue,Medium,Yellow,unknown,unknown,Fancy Intense,11636
198198,Round,I,VVS1,1.52,Very Good,GIA,Excellent,Excellent,unknown,unknown,unknown,60.3,65,7.41,7.48,4.49,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,14556
99655,Round,E,VVS1,0.35,Excellent,GIA,Very Good,Excellent,unknown,unknown,unknown,63.1,57,4.5,4.53,2.85,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1588
44195,Round,F,SI1,0.3,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.3,57,4.27,4.29,2.66,TN,M,unknown,None,unknown,unknown,unknown,unknown,888
98810,Heart,E,VVS2,0.42,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,59,56,4.4,5.25,3.1,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1622
188384,Radiant,I,VS1,1.56,Very Good,IGI,Very Good,Very Good,unknown,unknown,unknown,69.7,69,7.52,6.23,4.34,TN,TN,unknown,None,unknown,unknown,unknown,unknown,10575
52583,Round,F,VVS2,0.3,Very Good,GIA,Very Good,Very Good,Yes,N,unknown,64.4,57,4.15,4.19,2.69,M,TK,unknown,None,unknown,unknown,unknown,unknown,950
65853,Round,G,VS2,0.3,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.3,59,4.26,4.28,2.66,M,STK,unknown,None,unknown,unknown,unknown,unknown,1034
112296,Round,L,SI2,0.76,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.7,55,5.81,5.84,3.65,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,2110
178240,Round,G,SI2,1.02,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60.2,59,6.51,6.53,3.92,M,STK,unknown,None,unknown,unknown,unknown,unknown,7541
188286,Oval,H,SI2,1.5,unknown,IGI,Very Good,Very Good,unknown,unknown,unknown,61.8,58,8.94,6.55,4.05,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,10523
96912,Round,H,VVS1,0.4,Very Good,GIA,Excellent,Very Good,Yes,N,unknown,64.4,58,4.59,4.61,2.96,STK,TK,unknown,None,unknown,unknown,unknown,unknown,1536
129297,Round,K,SI1,0.78,Excellent,IGI,Excellent,Excellent,unknown,unknown,Pointed,62.1,56.5,5.85,5.89,3.65,M,STK,unknown,None,unknown,unknown,unknown,unknown,2836
161873,Pear,G,I1,1.01,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,58.5,58,8.94,5.73,3.35,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,4687
212349,Cushion Modified,unknown,VS2,1.51,unknown,GIA,Good,Very Good,unknown,N,unknown,69.5,66,7.44,5.92,4.11,M,VTK,unknown,None,Yellow,unknown,unknown,Fancy Vivid,31167
134612,Round,F,VS2,0.5,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,59.9,58,5.15,5.18,3.1,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3120
196828,Oval,D,SI1,1.5,unknown,GIA,Very Good,Excellent,Yes,N,unknown,66.8,56,8.45,6.33,4.23,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,12867
214994,Oval,J,SI2,5.04,Very Good,IGI,Excellent,Excellent,unknown,unknown,unknown,59.1,60.5,14.09,9.58,5.66,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,44472
47143,Round,F,VVS1,0.24,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.8,58,3.97,4,2.5,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,906
58242,Round,E,VS2,0.31,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.2,58,4.33,4.35,2.7,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,984
32266,Round,J,SI2,0.4,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,60.8,62,4.73,4.75,2.88,TN,STK,unknown,Strong,unknown,unknown,unknown,unknown,840
70552,Pear,D,I1,0.4,unknown,GIA,Very Good,Very Good,unknown,N,unknown,63.4,58,6.16,4.13,2.62,STK,VTK,unknown,None,unknown,unknown,unknown,unknown,1056
18922,Round,E,I1,0.3,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60,61,4.34,4.36,2.61,M,STK,unknown,None,unknown,unknown,unknown,unknown,706
138067,Round,F,VS1,0.53,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.6,59,5.15,5.19,3.23,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,3282
216251,Round,J,IF,3.04,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,58.5,66,9.4,9.5,5.52,TN,STK,unknown,None,unknown,unknown,unknown,unknown,50945
5977,Round,F,VVS2,0.18,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61,57,3.67,3.69,2.24,TN,M,unknown,Faint,unknown,unknown,unknown,unknown,578
94779,Round,E,SI1,0.4,Very Good,GIA,Very Good,Very Good,Yes,N,unknown,63.5,56,4.63,4.67,2.95,TN,STK,unknown,None,unknown,unknown,unknown,unknown,1422
84422,Round,D,VVS1,0.3,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60.8,54,4.36,4.39,2.66,TN,TN,unknown,None,unknown,unknown,unknown,unknown,1242
42071,Round,F,VS2,0.3,Very Good,GIA,Very Good,Very Good,unknown,N,unknown,63.5,55,4.2,4.23,2.68,STK,TK,unknown,None,unknown,unknown,unknown,unknown,870
150602,Radiant,I,I1,1.01,unknown,GIA,Excellent,Excellent,unknown,unknown,unknown,72.3,67,6.46,5,3.62,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3814
1519,Round,I,SI2,0.3,Excellent,GIA,Very Good,Excellent,Yes,N,unknown,62.1,58,4.25,4.29,2.65,TN,STK,Yellow,Medium,unknown,unknown,unknown,unknown,500
27636,Round,E,VVS1,0.21,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.4,57,3.82,3.84,2.35,M,STK,unknown,None,unknown,unknown,unknown,unknown,784
189411,Round,D,SI1,1,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.7,58,6.34,6.38,3.99,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,10174
157639,Round,G,VS2,0.71,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61.3,60,5.74,5.77,3.52,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,4431
18381,Round,I,SI1,0.3,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,64.3,57,4.17,4.22,2.7,M,TK,unknown,Faint,unknown,unknown,unknown,unknown,702
12,Round,E,VVS2,0.09,Very Good,IGI,Very Good,Very Good,unknown,N,unknown,61.8,58.5,2.85,2.89,1.77,STK,TK,unknown,None,unknown,unknown,unknown,unknown,200
78264,Round,E,SI1,0.4,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,0,0,0,0,0,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1174
94608,Round,E,IF,0.33,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61.9,57,4.44,4.45,2.75,M,STK,unknown,None,unknown,unknown,unknown,unknown,1416
59843,Round,H,VS1,0.3,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62,58,4.29,4.31,2.67,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,998
11491,Round,J,SI1,0.3,Excellent,GIA,Very Good,Excellent,unknown,unknown,unknown,62.2,57,4.24,4.29,2.66,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,648
104835,Round,E,VS2,0.4,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.6,58,4.68,4.71,2.94,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1816
17054,Round,E,I1,0.3,Very Good,GIA,Very Good,Very Good,Yes,N,unknown,63.5,60,4.19,4.23,2.68,STK,TK,unknown,None,unknown,unknown,unknown,unknown,690
112241,Pear,E,VVS1,0.51,unknown,GIA,Very Good,Excellent,unknown,N,unknown,63.6,61,7.14,4.47,2.84,M,TK,Blue,Medium,unknown,unknown,unknown,unknown,2108
32525,Round,D,VVS2,0.21,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,60.8,61,3.83,3.85,2.33,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,840
161372,Round,G,I1,1.06,Very Good,GIA,Very Good,Excellent,unknown,N,unknown,63.9,54,6.39,6.47,4.11,TK,TN,unknown,None,unknown,unknown,unknown,unknown,4631
139324,Round,G,VS1,0.61,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.5,57,5.45,5.47,3.36,M,STK,unknown,None,unknown,unknown,unknown,unknown,3367
77043,Marquise,J,VS2,0.47,unknown,GIA,Very Good,Very Good,unknown,unknown,unknown,63.1,58,7.83,3.98,2.51,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1120
193633,Round,J,VVS1,1.53,Very Good,IGI,Excellent,Excellent,Yes,unknown,unknown,65.4,57,7.09,7.14,4.65,STK,unknown,unknown,None,unknown,unknown,unknown,unknown,11686
29869,Oval,H,VS1,0.3,unknown,GIA,Very Good,Very Good,unknown,unknown,unknown,59.6,61,5.53,3.78,2.25,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,808
180265,Round,K,VS1,1.51,Excellent,IGI,Excellent,Excellent,unknown,unknown,unknown,61.7,58,7.33,7.38,4.54,unknown,unknown,unknown,Very Slight,unknown,unknown,unknown,unknown,8128
76827,Round,D,VS1,0.3,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.3,56,4.28,4.3,2.67,M,STK,unknown,None,unknown,unknown,unknown,unknown,1116
100474,Round,F,VVS1,0.36,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,63.1,56,4.51,4.54,2.85,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1614
205150,Oval,E,VS1,1.5,unknown,GIA,Very Good,Very Good,unknown,N,unknown,61.8,62,8.76,6.53,4.04,TN,TK,unknown,Faint,unknown,unknown,unknown,unknown,19124
105444,Round,G,SI2,0.5,Excellent,IGI,Excellent,Excellent,unknown,unknown,Pointed,62.6,55,5.03,5.08,3.17,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1836
82448,Heart,G,VS1,0.4,unknown,GIA,Very Good,Excellent,unknown,N,unknown,55.6,60,5.11,5.11,2.84,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1224
6214,Round,G,SI2,0.3,Excellent,IGI,Excellent,Excellent,unknown,unknown,Pointed,62,57,4.24,4.29,2.64,M,STK,unknown,None,unknown,unknown,unknown,unknown,596
217973,Pear,G,VS1,3.01,unknown,GIA,Very Good,Very Good,unknown,unknown,unknown,57.6,56,12.23,8.09,4.66,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,57648
21748,Round,G,SI1,0.3,Very Good,IGI,Excellent,Excellent,unknown,unknown,Pointed,61.9,58,4.26,4.28,2.64,M,TK,unknown,None,unknown,unknown,unknown,unknown,730
64167,Oval,unknown,I2,0.5,unknown,GIA,Good,Very Good,unknown,unknown,unknown,76.1,55,5.28,3.87,2.95,unknown,unknown,unknown,None,Yellow,unknown,unknown,Fancy Intense,1014
137392,Round,H,VVS2,0.5,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,58.7,61,5.19,5.21,3.05,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3224
80775,Round,H,VS1,0.4,Excellent,IGI,Excellent,Excellent,Yes,unknown,Pointed,63.2,57,4.64,4.67,2.95,unknown,unknown,unknown,Strong,unknown,unknown,unknown,unknown,1182
87222,Round,E,VVS1,0.35,Very Good,GIA,Excellent,Excellent,Yes,N,unknown,59.9,58,4.58,4.6,2.75,M,M,Blue,Very Strong,unknown,unknown,unknown,unknown,1314
116448,Princess,D,VVS2,0.5,unknown,GIA,Very Good,Very Good,unknown,N,unknown,84.4,64,4.09,4.07,3.44,TK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,2160
103209,Round,D,IF,0.31,Excellent,IGI,Excellent,Excellent,unknown,N,unknown,62.4,56,4.29,4.32,2.69,M,M,unknown,None,unknown,unknown,unknown,unknown,1698
87075,Emerald,F,VVS1,0.4,unknown,GIA,Very Good,Excellent,unknown,N,unknown,68.6,67,4.8,3.73,2.56,STK,STK,unknown,None,unknown,unknown,unknown,unknown,1312
13342,Round,H,VS1,0.24,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.8,57,3.94,3.97,2.48,M,STK,unknown,None,unknown,unknown,unknown,unknown,664
194784,Round,E,SI1,1.33,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.9,56,7.04,7.08,4.37,TN,M,unknown,None,unknown,unknown,unknown,unknown,12584
103465,Round,F,IF,0.37,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.6,57,4.57,4.58,2.87,M,STK,unknown,Medium,unknown,unknown,unknown,unknown,1706
138522,Round,E,VVS2,0.5,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.8,56,5.03,5.05,3.17,STK,STK,unknown,Faint,unknown,unknown,unknown,unknown,3338
76922,Round,E,VVS1,0.3,Excellent,GIA,Very Good,Very Good,Yes,N,unknown,62.4,60,4.28,4.3,2.67,M,STK,unknown,None,unknown,unknown,unknown,unknown,1118
148826,Round,D,VS1,0.54,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.8,57,5.17,5.19,3.25,M,STK,unknown,None,unknown,unknown,unknown,unknown,3776
80217,Round,E,SI2,0.4,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61.8,58,4.72,4.74,2.92,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1160
